build_up_id,match_id,match_label,team,goal_player,goal_minute,pass_order,player,minute,second,x,y,end_x,end_y,pass_length
3857262_1,3857262,South Korea vs Portugal,Portugal,Ricardo Jorge Luz Horta,4,5,João Pedro Cavaco Cancelo,4,38,43.7,10.6,22.1,24.2,25.524889813670107
3857262_1,3857262,South Korea vs Portugal,Portugal,Ricardo Jorge Luz Horta,4,6,António João Pereira Albuquerque Tavares Silva,4,41,20.7,27.1,27.7,60.4,34.02778276643954
3857262_1,3857262,South Korea vs Portugal,Portugal,Ricardo Jorge Luz Horta,4,7,Kléper Laveran Lima Ferreira,4,46,38.6,66.2,98.3,77.9,60.83568032002272
3857262_1,3857262,South Korea vs Portugal,Portugal,Ricardo Jorge Luz Horta,4,8,José Diogo Dalot Teixeira,4,52,117.5,55.5,113.6,47.0,9.352005132590552
3857262_3,3857262,South Korea vs Portugal,South Korea,Hee-Chan Hwang,90,1,Heung-Min Son,90,27,98.3,52.3,108.3,44.6,12.62101422231985
3857261_2,3857261,Wales vs England,England,Philip Foden,50,1,Harry Kane,50,52,115.8,58.9,114.5,34.1,24.83404920668395
3857261_3,3857261,Wales vs England,England,Marcus Rashford,67,1,Kieran Trippier,66,56,51.9,0.1,56.7,18.3,18.822327167489146
3857261_3,3857261,Wales vs England,England,Marcus Rashford,67,2,Jordan Brian Henderson,67,0,51.9,33.4,44.4,58.9,26.580067720004024
3857261_3,3857261,Wales vs England,England,Marcus Rashford,67,3,Trent Alexander-Arnold,67,3,51.0,66.9,68.2,69.0,17.327723451163457
3857261_3,3857261,Wales vs England,England,Marcus Rashford,67,4,Marcus Rashford,67,4,68.2,69.0,50.6,70.9,17.70225974275601
3857261_3,3857261,Wales vs England,England,Marcus Rashford,67,5,Trent Alexander-Arnold,67,7,50.7,70.9,26.6,58.6,27.057346507002496
3857261_3,3857261,Wales vs England,England,Marcus Rashford,67,6,John Stones,67,11,26.6,58.6,10.5,33.3,29.98833106393219
3857261_3,3857261,Wales vs England,England,Marcus Rashford,67,7,Jordan Pickford,67,15,10.3,31.9,15.2,21.4,11.587061750072793
3857261_3,3857261,Wales vs England,England,Marcus Rashford,67,8,Harry Maguire,67,17,21.8,15.2,27.8,3.1,13.505924625881784
3857261_3,3857261,Wales vs England,England,Marcus Rashford,67,9,Kieran Trippier,67,20,27.8,3.1,17.3,13.1,14.5
3857261_3,3857261,Wales vs England,England,Marcus Rashford,67,10,Harry Maguire,67,22,14.3,16.1,7.0,40.2,25.181342299408904
3857261_3,3857261,Wales vs England,England,Marcus Rashford,67,11,Jordan Pickford,67,24,7.8,40.6,10.0,55.6,15.16047492659778
3857261_3,3857261,Wales vs England,England,Marcus Rashford,67,12,John Stones,67,28,10.3,59.9,44.7,70.0,35.85205712368539
3857261_3,3857261,Wales vs England,England,Marcus Rashford,67,13,Trent Alexander-Arnold,67,30,47.6,69.7,38.7,58.9,13.99464183178691
3857261_3,3857261,Wales vs England,England,Marcus Rashford,67,14,Kalvin Phillips,67,32,39.9,59.9,94.0,67.2,54.59029217727269
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,1,Pau Francisco Torres,9,14,27.6,23.0,39.8,59.2,38.200523556621576
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,2,Rodrigo Hernández Cascante,9,21,61.4,51.0,74.0,53.9,12.92942380773405
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,3,Pablo Martín Páez Gavira,9,22,74.0,53.9,61.6,51.4,12.649505919204906
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,4,Rodrigo Hernández Cascante,9,24,62.1,52.8,67.8,70.7,18.785632808079693
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,5,César Azpilicueta Tanco,9,26,65.9,69.7,42.9,52.8,28.541373477812883
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,6,Rodrigo Hernández Cascante,9,29,43.5,51.9,44.5,30.2,21.723029254687294
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,7,Pau Francisco Torres,9,36,63.7,26.7,56.6,43.0,17.7792013318934
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,8,Rodrigo Hernández Cascante,9,41,64.9,46.3,66.7,26.5,19.881649830937068
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,9,Pau Francisco Torres,9,45,69.6,20.2,72.9,10.8,9.96242942258564
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,10,Alejandro Balde Martínez,9,48,72.7,9.8,56.4,19.4,18.916923639957954
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,11,Pau Francisco Torres,9,52,57.7,25.2,55.5,44.6,19.52434377898525
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,12,Rodrigo Hernández Cascante,9,58,65.7,46.6,70.0,64.9,18.79840418758997
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,13,César Azpilicueta Tanco,10,0,70.7,66.7,75.3,77.9,12.10784869413225
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,14,Nicholas Williams Arthuer,10,3,75.1,71.8,67.1,54.6,18.969449122207
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,15,Sergio Busquets i Burgos,10,5,67.4,53.4,65.3,35.5,18.022763384120648
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,16,Pau Francisco Torres,10,8,69.0,27.1,85.3,4.1,28.19024654024863
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,17,Daniel Olmo Carvajal,10,11,83.0,3.5,71.4,9.6,13.106105447462257
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,18,Alejandro Balde Martínez,10,12,70.6,10.4,60.4,21.4,15.001333274079336
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,19,Pau Francisco Torres,10,15,62.1,24.3,64.1,46.9,22.6883229878279
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,20,Rodrigo Hernández Cascante,10,18,68.3,55.0,69.0,71.1,16.115210206509868
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,21,Pablo Martín Páez Gavira,10,20,69.0,71.1,79.1,77.9,12.175795661885923
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,22,César Azpilicueta Tanco,10,22,79.1,77.9,81.3,73.0,5.37121960079832
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,23,Nicholas Williams Arthuer,10,26,70.2,77.5,61.6,76.4,8.670063436907483
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,24,Pablo Martín Páez Gavira,10,29,61.6,76.4,52.4,63.6,15.76324839619043
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,25,Rodrigo Hernández Cascante,10,30,52.4,61.0,61.6,36.5,26.170403130253842
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,26,Pau Francisco Torres,10,38,82.6,20.6,95.0,3.5,21.122736565132847
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,27,Pablo Martín Páez Gavira,10,49,93.6,52.6,101.0,66.9,16.101242188104624
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,28,Nicholas Williams Arthuer,10,52,102.6,66.2,115.1,59.1,14.375673897247392
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,29,Nicholas Williams Arthuer,10,57,110.0,68.1,98.5,61.2,13.411189358144187
3857255_1,3857255,Japan vs Spain,Spain,Álvaro Borja Morata Martín,11,30,César Azpilicueta Tanco,10,58,98.6,60.9,115.3,38.3,28.100711734758608
3857255_2,3857255,Japan vs Spain,Japan,Ritsu Doan,47,1,Junya Ito,47,44,93.0,70.1,100.1,63.0,10.040916292848967
3857255_3,3857255,Japan vs Spain,Japan,Ao Tanaka,50,1,Shūichi Gonda,50,1,25.6,10.6,86.2,65.7,81.90463967321999
3857255_3,3857255,Japan vs Spain,Japan,Ao Tanaka,50,2,Junya Ito,50,7,88.8,60.4,94.3,56.2,6.92026011071838
3857255_3,3857255,Japan vs Spain,Japan,Ao Tanaka,50,3,Ao Tanaka,50,8,96.7,55.7,103.0,58.3,6.81542368455549
3857255_3,3857255,Japan vs Spain,Japan,Ao Tanaka,50,4,Ritsu Doan,50,11,108.7,57.8,120.0,32.4,27.800179855533308
3857255_3,3857255,Japan vs Spain,Japan,Ao Tanaka,50,5,Kaoru Mitoma,50,13,120.0,32.4,118.7,40.2,7.907591289387689
